,title_author,pages,genre,stars,reviews,series,mix,character,plot,funny,lighthearted,emotional,hopeful,inspiring,relaxing,tense,sad,reflective,adventurous,challenging,informative,mysterious,dark
3480,The Seven Husbands of Evelyn Hugo by Taylor Jenkins Reid,389,"['fiction', 'historical', 'lgbtqia+', 'literary']",4.48,295316,0,0.003,0.0064,0.0005,0.0014000000000000002,0.0008,0.0089,0.0018,0.0036,0.0004,0.0013,0.004699999999999999,0.0058,0.0013,0.0013,0.0003,0.0022,0.001
3489,The Satsuma Complex by Bob Mortimer,298,"['fiction', 'mystery']",3.55,2521,0,0.0052,0.0016,0.0031,0.0087,0.0064,0.0007000000000000001,0.001,0.0001,0.0005,0.0014000000000000002,0.0001,0.0002,0.0028000000000000004,0.0001,0.0,0.0059,0.0006
3494,Violeta by Isabel Allende,322,"['fiction', 'historical', 'literary']",3.91,5119,0,0.0032,0.0058,0.0007000000000000001,0.0006,0.0005,0.0076,0.0025,0.0034999999999999996,0.0005,0.0007000000000000001,0.0027,0.0079,0.0029,0.0012,0.0031,0.0002,0.001
3497,The Book of the Most Precious Substance by Sara Gran,319,"['fiction', 'fantasy', 'thriller']",3.7,1144,0,0.005600000000000001,0.0015,0.0026,0.0003,0.0001,0.003,0.0002,0.0001,0.0,0.0037,0.0019,0.0016,0.0051,0.0012,0.0,0.008,0.0087
3499,break your glass slippers by Amanda Lovelace,160,"['feminism', 'poetry']",3.84,3291,1,0.0,0.0,0.0,0.0003,0.0018,0.006500000000000001,0.0044,0.0067,0.0011,0.0002,0.0015,0.006500000000000001,0.0002,0.0008,0.0003,0.0,0.0011
3502,Die Unzertrennlichen by Simone de Beauvoir,144,"['fiction', 'literary']",4.09,2360,0,0.0012,0.0084,0.0002,0.0003,0.0005,0.0078000000000000005,0.0006,0.0016,0.0004,0.0005,0.0058,0.0079,0.0003,0.0015,0.0005,0.0003,0.0013
3514,We Had to Remove This Post by Hanna Bervoets,144,"['fiction', 'lgbtqia+', 'literary', 'speculative fiction']",3.06,6456,0,0.0022,0.0069,0.0007000000000000001,0.0001,0.0,0.0018,0.0,0.0,0.0,0.0045000000000000005,0.0022,0.0032,0.0,0.0036,0.0009,0.0016,0.009399999999999999
3515,Millennium Approaches by Tony Kushner,119,"['fiction', 'lgbtqia+', 'play']",4.35,1929,1,0.0027,0.006999999999999999,0.0002,0.0043,0.0,0.0091,0.0007000000000000001,0.0009,0.0,0.0025,0.005600000000000001,0.0052,0.0004,0.0054,0.0008,0.0014000000000000002,0.0058
3516,Sin Eater by Megan Campisi,304,"['fiction', 'historical', 'mystery']",3.59,2169,0,0.0054,0.002,0.0024,0.0002,0.0,0.003,0.0006,0.0002,0.0001,0.0033,0.0026,0.0015,0.002,0.0015,0.0005,0.0072,0.0086
3517,We Are All the Same in the Dark by Julia Heaberlin,352,"['fiction', 'mystery', 'thriller']",3.74,4068,0,0.0053,0.0022,0.0024,0.0,0.0,0.004,0.0004,0.0003,0.0,0.0059,0.003,0.0013,0.0013,0.0016,0.0001,0.009000000000000001,0.0085
3521,What If? 2: Additional Serious Scientific Answers to Absurd Hypothetical Questions by Randall Munroe,354,"['nonfiction', 'science']",4.31,1449,1,0.0,0.0,0.0,0.0092,0.005699999999999999,0.0,0.0,0.0006,0.0009,0.0,0.0,0.0005,0.0013,0.0005,0.0096,0.0,0.0
3522,The Dog Stars by Peter Heller,336,"['fiction', 'science fiction']",3.78,4549,0,0.0034000000000000002,0.0055000000000000005,0.0009,0.0005,0.0,0.0060999999999999995,0.0033,0.0009,0.0,0.0034999999999999996,0.0038,0.0046,0.0068000000000000005,0.0021,0.0001,0.001,0.0052
3524,Truly Devious by Maureen Johnson,420,"['fiction', 'contemporary', 'mystery', 'thriller', 'young adult']",3.93,35246,1,0.0052,0.0006,0.0040999999999999995,0.0016,0.0006,0.001,0.0002,0.0002,0.0002,0.0036,0.0003,0.0004,0.0066,0.001,0.0003,0.0096,0.0036
3525,How Do You Live? by Genzaburo Yoshino,288,"['fiction', 'classics', 'middle grade']",3.98,2220,0,0.0013,0.008,0.0003,0.0009,0.0037,0.0036,0.0062,0.0077,0.0019,0.0,0.0002,0.0087,0.0008,0.0006,0.0039000000000000003,0.0,0.0
3528,"Other Minds: The Octopus, the Sea, and the Deep Origins of Consciousness by Peter Godfrey-Smith",272,"['nonfiction', 'philosophy', 'science']",3.78,2880,0,0.0,0.0,0.0,0.0002,0.0004,0.0004,0.0006,0.0025,0.0008,0.0,0.0003,0.0049,0.0009,0.0019,0.0098,0.0007000000000000001,0.0
3529,Shiver by Allie Reynolds,400,"['fiction', 'thriller']",3.76,2737,0,0.0053,0.0013,0.0032,0.0,0.0,0.0015,0.0001,0.0,0.0,0.008,0.001,0.0004,0.0053,0.001,0.0002,0.0088,0.0069
3530,Weird Things Customers Say in Bookshops by Jen Campbell,144,"['nonfiction', 'short stories']",3.85,4901,1,0.0,0.0,0.0,0.0096,0.006999999999999999,0.0,0.0,0.0,0.0024,0.0,0.0001,0.0002,0.0,0.0,0.001,0.0,0.0
3532,How to Be Eaten by Maria Adelmann,291,"['fiction', 'fantasy', 'literary']",3.68,2004,0,0.0026,0.0068000000000000005,0.0004,0.0028000000000000004,0.0002,0.0051,0.0007000000000000001,0.0004,0.0,0.0027,0.0022,0.0038,0.0012,0.0018,0.0001,0.004699999999999999,0.0089
3535,Braised Pork by An Yu,226,"['fiction', 'literary']",3.51,1179,0,0.0026,0.0067,0.0004,0.0002,0.0,0.0037,0.0009,0.0003,0.0002,0.0007000000000000001,0.0023,0.0075,0.0012,0.0016,0.0,0.0076,0.0033
3536,When Heroes Fall by Giana Darling,492,"['fiction', 'romance']",4.03,2162,1,0.0063,0.0031,0.0004,0.0014000000000000002,0.0002,0.0066,0.0008,0.0003,0.0,0.0051,0.0011,0.0007000000000000001,0.0031,0.0017000000000000001,0.0001,0.0031,0.0088
3538,River of Teeth by Sarah Gailey,142,"['fiction', 'historical', 'lgbtqia+']",3.65,3604,1,0.0046,0.001,0.0043,0.0039000000000000003,0.0016,0.0012,0.0002,0.0001,0.0,0.0029,0.0001,0.0,0.0096,0.0003,0.0001,0.0014000000000000002,0.0023
3541,Things You Save in a Fire by Katherine Center,320,"['fiction', 'contemporary', 'romance', 'inspiring']",3.97,13202,0,0.0045000000000000005,0.0045000000000000005,0.0008,0.0036,0.0033,0.0078000000000000005,0.0059,0.0037,0.0005,0.001,0.0015,0.0029,0.0014000000000000002,0.001,0.0003,0.0003,0.0003
3542,The Little Shop of Found Things by Paula Brackston,416,"['fiction', 'fantasy', 'historical']",3.64,1459,1,0.0037,0.0011,0.005,0.0003,0.0026,0.0038,0.0028000000000000004,0.0003,0.0007000000000000001,0.0022,0.0008,0.0007000000000000001,0.0078000000000000005,0.0006,0.0009,0.0076,0.0003
3543,Trust by Hernán Díaz,402,"['fiction', 'historical', 'literary']",3.94,6974,0,0.0034999999999999996,0.0053,0.0009,0.0,0.0,0.002,0.0,0.0002,0.0,0.0012,0.0019,0.006500000000000001,0.0006,0.0044,0.0019,0.0066,0.0019
3545,Four Lost Cities: A Secret History of the Urban Age by Annalee Newitz,297,"['nonfiction', 'science']",3.88,1208,0,0.0,0.0,0.0,0.0002,0.0003,0.0,0.0019,0.0012,0.0002,0.0,0.0,0.0052,0.0021,0.0008,0.0097,0.0004,0.0002
3547,A Study in Charlotte by Brittany Cavallaro,336,"['fiction', 'contemporary', 'mystery', 'young adult']",3.72,14208,1,0.006,0.0007000000000000001,0.0031,0.0031,0.0017000000000000001,0.0019,0.0003,0.0001,0.0002,0.0031,0.0002,0.0003,0.008199999999999999,0.0009,0.0002,0.0091,0.0026
3550,After Alice by Gregory Maguire,273,"['fiction', 'fantasy', 'historical']",2.73,1624,0,0.0046,0.0024,0.0025,0.0027,0.0042,0.0005,0.0001,0.0001,0.0009,0.0001,0.0007000000000000001,0.0016,0.0074,0.0012,0.0,0.0025,0.0009
3551,American Gods by Neil Gaiman,480,"['fiction', 'fantasy']",4.05,71761,1,0.005600000000000001,0.0021,0.0021,0.0024,0.0002,0.002,0.0005,0.0005,0.0001,0.0028000000000000004,0.0008,0.0028000000000000004,0.008199999999999999,0.0022,0.0005,0.0074,0.006500000000000001
3552,Alias Grace by Margaret Atwood,468,"['fiction', 'historical', 'mystery']",4.02,13662,0,0.004,0.0049,0.0009,0.0002,0.0,0.0031,0.0003,0.0001,0.0,0.003,0.0026,0.0048,0.0006,0.0028000000000000004,0.0012,0.0076,0.0079
3553,Release by Patrick Ness,287,"['fiction', 'contemporary', 'lgbtqia+', 'young adult']",3.67,4936,0,0.002,0.0075,0.0004,0.0015,0.0006,0.0083,0.0042,0.0017000000000000001,0.0002,0.0013,0.0037,0.0062,0.0012,0.0015,0.0,0.0034999999999999996,0.0024
3554,If It Bleeds by Stephen King,528,"['fiction', 'mystery', 'short stories']",3.87,8099,1,0.0063,0.0011,0.0021,0.0009,0.0,0.002,0.0004,0.0001,0.0,0.005699999999999999,0.0012,0.0016,0.0025,0.0007000000000000001,0.0,0.008,0.0087
3555,These Violent Delights by Chloe Gong,449,"['fiction', 'fantasy', 'historical', 'romance', 'young adult']",3.94,35795,1,0.0064,0.0005,0.0029,0.0008,0.0001,0.0039000000000000003,0.0005,0.0002,0.0,0.0058,0.001,0.0003,0.0079,0.0015,0.0002,0.0075,0.0067
3557,A Walk to Remember by Nicholas Sparks,210,"['fiction', 'contemporary', 'romance']",3.9,28389,0,0.0028000000000000004,0.0060999999999999995,0.001,0.0004,0.0015,0.0092,0.0034000000000000002,0.0038,0.0004,0.0003,0.008100000000000001,0.0037,0.0001,0.0006,0.0,0.0,0.0001
3558,The Truth about Magic: Poems by Atticus,256,"['nonfiction', 'poetry']",3.65,1311,0,0.0,0.0,0.0,0.0007000000000000001,0.004699999999999999,0.0053,0.0042,0.0058,0.0037,0.0002,0.0011,0.0062,0.0014000000000000002,0.0003,0.0001,0.0005,0.0002
3561,Just Mercy by Bryan Stevenson,352,"['nonfiction', 'memoir', 'race', 'reflective']",4.73,18604,0,0.0,0.0,0.0,0.0,0.0,0.0076,0.004,0.0060999999999999995,0.0,0.002,0.005699999999999999,0.0055000000000000005,0.0,0.0058,0.0085,0.0,0.0025
3562,Film for Her by Orion Carloto,183,"['nonfiction', 'lgbtqia+', 'poetry']",3.69,1297,0,0.0,0.0,0.0,0.0005,0.0014000000000000002,0.006500000000000001,0.0033,0.004699999999999999,0.0025,0.0,0.0012,0.0085,0.0011,0.0002,0.0002,0.0001,0.0001
3563,"She and Her Cat by Makoto Shinkai, Naruki Nagakawa",154,"['fiction', 'contemporary', 'magical realism', 'short stories']",3.87,2436,0,0.0017000000000000001,0.0077,0.0004,0.0015,0.006,0.0060999999999999995,0.006,0.003,0.0039000000000000003,0.0,0.0015,0.0052,0.0014000000000000002,0.0,0.0,0.0001,0.0
3564,Siddhartha by Hermann Hesse,121,"['fiction', 'classics', 'philosophy']",3.79,32144,0,0.0011,0.0084,0.0002,0.0,0.0007000000000000001,0.0022,0.0031,0.006999999999999999,0.0017000000000000001,0.0001,0.0002,0.0092,0.0023,0.002,0.0014000000000000002,0.0008,0.0
3565,Beach Read by Emily Henry,361,"['fiction', 'contemporary', 'romance']",4.1,145187,0,0.0026,0.0067,0.0005,0.0063,0.0062,0.0074,0.0051,0.0018,0.0019,0.0002,0.0015,0.0028000000000000004,0.0009,0.0003,0.0,0.0001,0.0002
3566,The Bad Seed by Jory John,40,"['fiction', 'childrens']",4.16,1815,1,0.0009,0.0085,0.0004,0.0045000000000000005,0.0048,0.0027,0.0036,0.0048,0.0011,0.0,0.0007000000000000001,0.0042,0.0008,0.0003,0.0007000000000000001,0.0,0.0001
3567,Heartless by Marissa Meyer,453,"['fiction', 'fantasy', 'young adult']",4.01,30271,0,0.0053,0.0033,0.0012,0.0018,0.0009,0.0070999999999999995,0.0013,0.0004,0.0001,0.003,0.005699999999999999,0.0006,0.0075,0.0012,0.0,0.0034999999999999996,0.0045000000000000005
3570,Self Care by Leigh Stein,256,"['fiction', 'literary']",3.22,1336,0,0.0039000000000000003,0.0049,0.001,0.0066,0.0018,0.0017000000000000001,0.0001,0.0,0.0,0.0024,0.0007000000000000001,0.0032,0.0,0.0013,0.0001,0.0002,0.0052
3577,Discount Armageddon by Seanan McGuire,352,"['fiction', 'fantasy']",3.8,2329,1,0.003,0.0009,0.0059,0.0075,0.0043,0.0007000000000000001,0.0002,0.0,0.0001,0.0014000000000000002,0.0,0.0,0.009399999999999999,0.0,0.0001,0.0032,0.0008
3580,An Easy Death by Charlaine Harris,336,"['fiction', 'fantasy']",3.66,1607,1,0.0038,0.0009,0.0051,0.0011,0.0004,0.0012,0.0001,0.0,0.0,0.0048,0.0002,0.0,0.0096,0.001,0.0,0.0033,0.004
3581,A Wizard of Earthsea by Ursula K. Le Guin,183,"['fiction', 'classics', 'fantasy', 'middle grade']",3.86,26530,1,0.0038,0.0043,0.0017000000000000001,0.0001,0.001,0.0017000000000000001,0.0021,0.0021,0.0006,0.0012,0.0003,0.0036,0.0097,0.0008,0.0,0.0040999999999999995,0.0021
3583,Lemon by Kwon Yeo-sun,147,"['fiction', 'literary', 'mystery']",3.35,2876,0,0.0032,0.005699999999999999,0.0009,0.0,0.0,0.0045000000000000005,0.0002,0.0001,0.0,0.0021,0.0044,0.004699999999999999,0.0001,0.002,0.0,0.0067,0.0069
3589,Tell Me How It Ends: An Essay In Forty Questions by Valeria Luiselli,119,"['nonfiction', 'essays', 'politics']",4.45,2720,0,0.0,0.0,0.0,0.0001,0.0,0.0066,0.0017000000000000001,0.002,0.0,0.0016,0.004699999999999999,0.0063,0.0001,0.004699999999999999,0.0085,0.0,0.0021
3590,The Library of Lost and Found by Phaedra Patrick,352,"['fiction', 'contemporary', 'mystery']",3.55,2724,0,0.0026,0.0069,0.0002,0.0015,0.0043,0.0072,0.0048,0.0023,0.0011,0.0001,0.0022,0.0046,0.0012,0.0004,0.0,0.0025,0.0
3592,Me (Moth) by Amber McBride,248,"['fiction', 'magical realism', 'poetry', 'young adult']",4.21,1571,0,0.0016,0.008,0.0002,0.0,0.0001,0.0091,0.0019,0.0015,0.0001,0.0011,0.0072,0.005699999999999999,0.0016,0.0022,0.0003,0.0032,0.004
3593,Prozac Nation by Elizabeth Wurtzel,368,"['nonfiction', 'memoir', 'psychology']",3.54,3853,0,0.0,0.0,0.0,0.002,0.0,0.0079,0.0012,0.0008,0.0,0.0018,0.0060999999999999995,0.006500000000000001,0.0,0.0024,0.0022,0.0,0.0074
3597,"Nausicaä of the Valley of the Wind, Vol. 1 by Hayao Miyazaki",130,"['fiction', 'dystopian', 'manga', 'science fiction']",4.32,1144,1,0.0064,0.0008,0.0028000000000000004,0.0003,0.0009,0.0043,0.0026,0.0026,0.0003,0.0025,0.0014000000000000002,0.0023,0.0095,0.0007000000000000001,0.0003,0.0034999999999999996,0.0034000000000000002
3599,Orpheus Girl by Brynne Rebele-Henry,176,"['fiction', 'contemporary', 'lgbtqia+', 'young adult']",3.58,1671,0,0.0038,0.0049,0.0011,0.0,0.0,0.0085,0.0025,0.0008,0.0,0.0045000000000000005,0.008,0.002,0.0002,0.0037,0.0006,0.0,0.0075
3600,Miss Benson's Beetle by Rachel Joyce,352,"['fiction', 'historical']",3.98,3464,0,0.0055000000000000005,0.0038,0.0006,0.0059,0.0034999999999999996,0.0063,0.0049,0.0045000000000000005,0.0003,0.0009,0.0024,0.002,0.0088,0.0006,0.0008,0.0017000000000000001,0.0006
3604,The Merchant of Venice by William Shakespeare,304,"['fiction', 'classics', 'play']",3.55,12718,0,0.0039000000000000003,0.0021,0.0038,0.005,0.0025,0.0017000000000000001,0.0006,0.0004,0.0006,0.0028000000000000004,0.0011,0.0025,0.002,0.0037,0.0003,0.0006,0.003
3606,"Mindhunter - Caçador de Mentes by John E. Douglas, Pedro Elói, Mark Olshaker",395,"['nonfiction', 'memoir', 'psychology', 'true crime']",3.94,7256,1,0.0,0.0,0.0,0.0001,0.0,0.0017000000000000001,0.0001,0.0004,0.0,0.0032,0.0018,0.0027,0.0008,0.0027,0.0085,0.0017000000000000001,0.009000000000000001
3607,The End of the World Running Club by Adrian J. Walker,466,"['fiction', 'science fiction']",3.64,1248,1,0.0037,0.0042,0.002,0.0011,0.0001,0.0058,0.0029,0.0023,0.0,0.0058,0.0046,0.0023,0.0079,0.0026,0.0,0.0005,0.0064
3608,Earthlings by Sayaka Murata,247,"['fiction', 'literary', 'magical realism']",3.66,17539,0,0.003,0.0063,0.0005,0.0014000000000000002,0.0001,0.0025,0.0001,0.0,0.0,0.0038,0.0028000000000000004,0.0026,0.0009,0.0046,0.0,0.0025,0.0095
3614,In Every Mirror She's Black by Lọlá Ákínmádé Åkerström,416,"['fiction', 'literary']",3.72,1442,0,0.0025,0.0068000000000000005,0.0005,0.0003,0.0001,0.0078000000000000005,0.0007000000000000001,0.0005,0.0,0.003,0.0051,0.0058,0.0007000000000000001,0.004699999999999999,0.0014000000000000002,0.0008,0.0031
3616,Under Rose-Tainted Skies by Louise Gornall,326,"['fiction', 'contemporary', 'young adult']",3.92,2582,0,0.0,0.0,0.0,0.0015,0.0014000000000000002,0.0084,0.0060999999999999995,0.0042,0.0001,0.0014000000000000002,0.002,0.0022,0.0001,0.003,0.002,0.0001,0.001
3618,Leave Me by Gayle Forman,343,"['fiction', 'contemporary']",3.61,1502,0,0.002,0.0075,0.0004,0.0013,0.0,0.0086,0.0037,0.0013,0.0003,0.0006,0.0017000000000000001,0.0068000000000000005,0.0006,0.0017000000000000001,0.0,0.0003,0.0003
3620,Rabbit Cake by Annie Hartnett,331,"['fiction', 'contemporary', 'young adult']",3.98,1504,0,0.003,0.006500000000000001,0.0003,0.0072,0.0014000000000000002,0.0088,0.004699999999999999,0.0011,0.0002,0.0002,0.0043,0.0051,0.0004,0.0011,0.0005,0.0005,0.0027
3622,We Are Not Free by Traci Chee,400,"['fiction', 'historical', 'young adult']",4.4,2243,0,0.0048,0.0045000000000000005,0.0005,0.0009,0.0001,0.0091,0.0017000000000000001,0.0018,0.0,0.0029,0.0067,0.005,0.0008,0.004699999999999999,0.005699999999999999,0.0,0.0027
3624,Ruthless Crown by Amanda Richardson,242,"['fiction', 'contemporary', 'lgbtqia+', 'romance']",3.57,1047,1,0.0052,0.0037,0.0009,0.0008,0.0005,0.0037,0.0003,0.0002,0.0,0.005699999999999999,0.001,0.0003,0.0018,0.0012,0.0001,0.0036,0.008
3627,Galatea by Madeline Miller,57,"['fiction', 'fantasy', 'literary', 'short stories']",3.96,20755,0,0.0016,0.0074,0.0008,0.0002,0.0001,0.0051,0.0005,0.001,0.0001,0.0022,0.0053,0.0036,0.0008,0.0012,0.0003,0.0015,0.0067
3628,The Witch of Willow Hall by Hester Fox,368,"['fiction', 'historical']",3.66,1371,0,0.0053,0.0038,0.0008,0.0,0.0004,0.0045000000000000005,0.0012,0.0003,0.0,0.003,0.0033,0.0014000000000000002,0.0017000000000000001,0.0006,0.0,0.0077,0.006999999999999999
3630,The Boy from the Woods by Harlan Coben,384,"['fiction', 'mystery', 'thriller']",3.63,4569,1,0.0048,0.0007000000000000001,0.0044,0.0004,0.0001,0.0019,0.0002,0.0001,0.0001,0.0048,0.0007000000000000001,0.0003,0.0043,0.0009,0.0,0.0091,0.0034999999999999996
3633,Don't Look Back by Jennifer L. Armentrout,384,"['fiction', 'contemporary', 'mystery', 'young adult']",4.0,3286,0,0.0053,0.0024,0.0021,0.0002,0.0,0.0046,0.0009,0.0003,0.0002,0.0062,0.0019,0.0008,0.0019,0.0007000000000000001,0.0001,0.0097,0.0067
3636,Galápagos by Kurt Vonnegut,336,"['fiction', 'classics', 'science fiction']",3.79,5292,0,0.0038,0.002,0.0038,0.0078000000000000005,0.0024,0.0004,0.0008,0.0002,0.0002,0.0001,0.0006,0.0052,0.0044,0.0018,0.0005,0.0011,0.0034000000000000002
3637,Be Frank With Me by Julia Claiborne Johnson,287,"['fiction', 'contemporary']",3.74,1961,0,0.0,0.0,0.0,0.0089,0.0053,0.0053,0.0032,0.002,0.0004,0.0002,0.001,0.002,0.001,0.0002,0.0002,0.0012,0.0
3639,Vengeance Road by Erin Bowman,327,"['fiction', 'historical', 'young adult']",3.72,2112,1,0.005699999999999999,0.0011,0.0031,0.0005,0.0005,0.0029,0.0003,0.0002,0.0001,0.0033,0.0008,0.0003,0.01,0.0008,0.0001,0.0026,0.0026
3643,The Lion's Den by Katherine St. John,368,"['fiction', 'mystery', 'thriller']",3.89,2207,0,0.0049,0.0009,0.004,0.0005,0.0005,0.0009,0.0002,0.0,0.0001,0.006500000000000001,0.0002,0.0001,0.0046,0.0004,0.0,0.0089,0.004
3645,Amberlough - Stadt der Sünde by Lara Elena Donnelly,456,"['fiction', 'fantasy', 'lgbtqia+', 'mystery']",3.84,1262,1,0.005600000000000001,0.002,0.0022,0.0011,0.0001,0.0033,0.0004,0.0001,0.0,0.0062,0.0013,0.0003,0.0073,0.0021,0.0,0.0052,0.0068000000000000005
3649,First Love by Ivan Turgenev,78,"['fiction', 'classics', 'literary', 'short stories']",3.65,1875,0,0.0023,0.006500000000000001,0.001,0.0005,0.0012,0.006,0.0006,0.0003,0.0004,0.0009,0.0034999999999999996,0.006500000000000001,0.0004,0.0003,0.0,0.0015,0.0014000000000000002
3651,Just by Looking at Him by Ryan O'Connell,294,"['fiction', 'contemporary', 'lgbtqia+', 'literary']",3.81,1776,0,0.0,0.0,0.0,0.008100000000000001,0.0029,0.005699999999999999,0.0027,0.0019,0.0002,0.0005,0.0011,0.0060999999999999995,0.0005,0.0013,0.0011,0.0,0.001
3652,The 7½ Deaths of Evelyn Hardcastle by Stuart Turton,667,"['fiction', 'mystery', 'thriller']",3.88,56961,0,0.0054,0.0012,0.0032,0.0002,0.0,0.0011,0.0004,0.0001,0.0,0.006,0.0004,0.0011,0.0053,0.0034999999999999996,0.0,0.0095,0.006
3653,White Nights: The Novels of Fyodor Dostoevsky by Fyodor Dostoevsky,180,"['fiction', 'classics']",3.97,8719,0,0.0014000000000000002,0.0079,0.0005,0.0005,0.0009,0.008100000000000001,0.0016,0.0007000000000000001,0.0005,0.0006,0.0068000000000000005,0.0060999999999999995,0.0002,0.0005,0.0,0.0006,0.0012
3655,The Princess Bride by William Goldman,450,"['fiction', 'classics', 'fantasy', 'romance']",4.24,47872,0,0.0039000000000000003,0.001,0.0048,0.0083,0.0064,0.0017000000000000001,0.0019,0.0009,0.0007000000000000001,0.001,0.0002,0.0002,0.0096,0.0003,0.0,0.0009,0.0004
3659,The Last Magician by Lisa Maxwell,528,"['fiction', 'fantasy', 'young adult']",4.0,4330,1,0.005699999999999999,0.0005,0.0036,0.0007000000000000001,0.0003,0.0022,0.0006,0.0001,0.0001,0.0039000000000000003,0.0005,0.0003,0.0092,0.0015,0.0001,0.0079,0.0034999999999999996
3660,Heroine Complex by Sarah Kuhn,384,"['fiction', 'fantasy', 'science fiction']",3.63,1132,1,0.0064,0.0017000000000000001,0.0017000000000000001,0.0074,0.0062,0.0024,0.0012,0.001,0.0003,0.0004,0.0,0.0004,0.0086,0.0001,0.0,0.0013,0.0001
3661,H is for Hawk by Helen Macdonald,300,"['nonfiction', 'essays', 'memoir', 'nature']",3.83,6583,0,0.0,0.0,0.0,0.0004,0.0,0.0078000000000000005,0.0027,0.0025,0.0005,0.0005,0.0046,0.0087,0.0021,0.002,0.005,0.0003,0.0021
3663,Death and the Penguin by Andrey Kurkov,228,"['fiction', 'mystery']",3.72,1879,1,0.0045000000000000005,0.0032,0.0021,0.0045000000000000005,0.0007000000000000001,0.0014000000000000002,0.0001,0.0,0.0003,0.0025,0.0022,0.0036,0.0014000000000000002,0.0008,0.0001,0.0068000000000000005,0.006999999999999999
3668,"Egghead: Or, You Can't Survive on Ideas Alone by Bo Burnham",240,"['nonfiction', 'poetry']",3.9,2593,0,0.0,0.0,0.0,0.0095,0.0069,0.0014000000000000002,0.0007000000000000001,0.0009,0.0015,0.0,0.0005,0.0037,0.0001,0.0001,0.0,0.0,0.0016
3672,Der Steppenwolf by Hermann Hesse,278,"['fiction', 'classics', 'philosophy']",3.95,7404,0,0.0,0.0,0.0,0.0006,0.0001,0.0032,0.0011,0.0023,0.0,0.0017000000000000001,0.0021,0.0085,0.0009,0.0054,0.0003,0.0039000000000000003,0.005699999999999999
3679,Frederica by Georgette Heyer,384,"['fiction', 'historical', 'romance']",4.08,1544,0,0.0034000000000000002,0.0052,0.0011,0.0088,0.0096,0.002,0.0014000000000000002,0.0001,0.0022,0.0,0.0,0.0003,0.0016,0.0,0.0001,0.0,0.0
3685,Ship It by Britta Lundin,384,"['fiction', 'contemporary', 'lgbtqia+', 'young adult']",3.12,1362,0,0.0032,0.0052,0.0013,0.0051,0.0072,0.0049,0.0022,0.0022,0.0003,0.0006,0.0001,0.0017000000000000001,0.0008,0.0007000000000000001,0.0003,0.0,0.0
3690,Seven Empty Houses by Samanta Schweblin,190,"['fiction', 'short stories']",3.56,1280,0,0.0043,0.0039000000000000003,0.0007000000000000001,0.0005,0.0001,0.0032,0.0,0.0,0.0001,0.0046,0.0024,0.0040999999999999995,0.0006,0.0028000000000000004,0.0,0.006,0.006999999999999999
