,pages,stars,reviews,series,mix,character,plot,funny,lighthearted,emotional,hopeful,inspiring,relaxing,tense,sad,reflective,adventurous,challenging,informative,mysterious,dark,Literature and Art,Fiction,Science,Crime,Psychology,Social,Children,Romans,Biography,Entertainment
2468,353,3.75,1685,0,0.51,0.33,0.15,0.34999999999999,0.34999999999999,0.66,0.34999999999999,0.09,0.02,0.21,0.13,0.48,0.08,0.06,0.0,0.1,0.08,1,1,0,0,0,0,0,0,0,0
1078,336,3.83,2245,1,0.62,0.22,0.1399999999999999,0.09,0.06,0.60999999999999,0.11,0.01,0.02,0.53,0.03,0.03,0.3899999999999999,0.11,0.0,0.3399999999999999,0.65,0,1,0,0,0,1,0,1,0,0
3133,336,4.03,8656,0,0.5599999999999999,0.3399999999999999,0.09,0.0,0.0,0.73,0.03,0.04,0.0,0.5499999999999999,0.6799999999999999,0.2299999999999999,0.13,0.25,0.13,0.15,0.7799999999999999,0,1,1,0,0,1,0,0,0,0
5772,135,3.38,2423,0,0.12,0.84,0.02,0.02,0.02,0.52,0.05,0.01,0.0,0.16,0.4,0.67,0.0,0.1699999999999999,0.0699999999999999,0.05,0.5,1,1,0,0,0,0,0,0,0,0
327,306,3.88,8267,1,0.3,0.53,0.15,0.8500000000000001,0.92,0.25,0.26,0.04,0.19,0.01,0.0,0.02,0.05,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0
2526,208,3.6,22931,1,0.0,0.0,0.0,0.03,0.05,0.81999999999999,0.38,0.51,0.04,0.0699999999999999,0.3899999999999999,0.64,0.02,0.1399999999999999,0.03,0.0,0.33,1,0,1,0,0,1,0,0,0,0
2608,389,3.77,6913,1,0.4,0.51,0.08,0.64,0.81999999999999,0.4499999999999999,0.33,0.0699999999999999,0.15,0.02,0.02,0.04,0.2,0.01,0.0,0.04,0.01,0,1,1,0,0,0,0,1,0,0
3355,360,3.54,40410,0,0.4,0.1399999999999999,0.44,0.0,0.0,0.13,0.01,0.0,0.0,0.63,0.06,0.02,0.2,0.08,0.0,0.93999999999999,0.73,1,1,0,1,0,0,0,0,0,0
3572,342,4.37,5257,0,0.60999999999999,0.24,0.13,0.0,0.0,0.89,0.38,0.3399999999999999,0.0,0.22,0.7799999999999999,0.56999999999999,0.18,0.4,0.37,0.01,0.34999999999999,0,1,1,0,0,0,0,0,0,0
2667,385,3.85,6904,0,0.62,0.1,0.26,0.0,0.0,0.33,0.01,0.0,0.0,0.77,0.24,0.08,0.09,0.3399999999999999,0.01,0.62,0.97,0,1,0,1,0,0,0,0,0,0
1387,528,3.45,18205,1,0.58,0.18,0.22,0.16,0.03,0.5499999999999999,0.05,0.01,0.0,0.5,0.2299999999999999,0.06,0.8699999999999999,0.19,0.0,0.37,0.67,0,1,0,0,0,0,1,1,0,0
6850,304,3.99,7595,0,0.0,0.0,0.0,0.1699999999999999,0.08,0.22,0.42,0.5,0.02,0.0,0.0,0.56999999999999,0.0,0.2,0.93999999999999,0.0,0.0,0,0,1,0,1,1,0,0,0,0
4863,432,3.4,1055,0,0.5,0.44,0.05,0.06,0.2,0.83,0.37,0.12,0.0699999999999999,0.16,0.26,0.2799999999999999,0.0699999999999999,0.06,0.01,0.19,0.0699999999999999,1,1,0,0,0,0,0,1,0,0
2198,244,3.88,2428,0,0.29,0.64,0.06,0.0699999999999999,0.09,0.83,0.40999999999999,0.2299999999999999,0.03,0.03,0.76,0.4,0.04,0.04,0.0699999999999999,0.0,0.02,0,1,0,0,0,0,1,0,0,0
1429,289,3.85,12371,0,0.1399999999999999,0.81999999999999,0.02,0.48,0.1699999999999999,0.86,0.53,0.24,0.03,0.09,0.34999999999999,0.5,0.02,0.15,0.03,0.03,0.24,1,1,0,0,0,0,0,0,0,0
5538,340,3.89,17778,1,0.19,0.76,0.03,0.64,0.83,0.51,0.4499999999999999,0.1699999999999999,0.19,0.02,0.02,0.16,0.03,0.0,0.01,0.0,0.0,1,1,0,0,0,1,1,1,0,0
5015,417,3.77,1242,1,0.33,0.15,0.5,0.05,0.01,0.06,0.01,0.0,0.0,0.8,0.01,0.0,0.93999999999999,0.15,0.05,0.26,0.4499999999999999,0,1,0,1,0,0,0,0,0,0
3132,272,3.79,3997,1,0.25,0.6799999999999999,0.05,0.83,0.6999999999999901,0.36,0.22,0.09,0.18,0.03,0.06,0.15,0.15,0.01,0.01,0.16,0.05,0,1,0,0,0,1,0,0,0,0
6561,512,3.73,3858,0,0.37,0.5499999999999999,0.06,0.1399999999999999,0.12,0.96,0.48,0.25,0.05,0.21,0.54,0.37,0.03,0.15,0.01,0.0,0.0,0,1,0,0,0,0,0,1,0,0
604,248,3.78,41281,0,0.37,0.46999999999999,0.15,0.0,0.0,0.37,0.0,0.0,0.0,0.6799999999999999,0.46999999999999,0.09,0.04,0.12,0.0,0.31,0.96,0,1,0,1,0,0,0,0,0,0
2286,210,3.9,28389,0,0.2799999999999999,0.60999999999999,0.1,0.04,0.15,0.92,0.3399999999999999,0.38,0.04,0.03,0.8099999999999999,0.37,0.01,0.06,0.0,0.0,0.01,1,1,0,0,0,0,0,1,0,0
2797,256,4.18,2502,0,0.0,0.0,0.0,0.3,0.2299999999999999,0.83,0.65,0.60999999999999,0.11,0.01,0.27,0.76,0.0,0.04,0.2,0.0,0.09,1,0,1,0,0,0,1,0,1,0
1500,272,3.8,131756,0,0.29,0.64,0.05,0.32,0.08,0.8099999999999999,0.19,0.19,0.02,0.12,0.66,0.48,0.33,0.13,0.02,0.31,0.33,1,1,0,0,0,0,1,1,0,0
5785,401,3.77,13477,1,0.62,0.15,0.21,0.13,0.03,0.3899999999999999,0.1,0.03,0.01,0.38,0.04,0.04,0.77,0.16,0.01,0.6999999999999901,0.69,0,1,0,0,0,0,0,1,0,0
6914,294,3.89,6442,1,0.6,0.15,0.2299999999999999,0.13,0.03,0.53,0.15,0.04,0.01,0.33,0.06,0.03,0.86,0.11,0.0,0.4599999999999999,0.42,0,1,0,0,0,0,0,1,0,0
5896,320,3.7,1409,0,0.54,0.31,0.13,0.0,0.01,0.62,0.33,0.15,0.01,0.29,0.13,0.2799999999999999,0.3399999999999999,0.15,0.0699999999999999,0.5499999999999999,0.4,0,1,0,0,0,1,1,0,0,0
3485,342,3.67,22152,0,0.3,0.56999999999999,0.11,0.6,0.76,0.48,0.31,0.0699999999999999,0.12,0.02,0.03,0.2,0.05,0.01,0.0,0.01,0.0,1,1,0,0,0,0,0,1,0,0
5069,394,3.69,12219,0,0.2299999999999999,0.72,0.04,0.92,0.44,0.06,0.02,0.01,0.03,0.04,0.08,0.18,0.22,0.2,0.01,0.01,0.1399999999999999,1,1,0,0,0,0,0,0,0,0
1843,327,4.31,61872,0,0.4,0.51,0.08,0.0699999999999999,0.05,0.93999999999999,0.59,0.26,0.01,0.22,0.76,0.3399999999999999,0.02,0.19,0.01,0.02,0.1399999999999999,1,1,0,0,0,0,0,1,0,0
5309,629,3.97,1420,0,0.0,0.0,0.0,0.0,0.0,0.42,0.06,0.06,0.02,0.08,0.42,0.44,0.02,0.32,0.96,0.0,0.18,0,0,1,0,0,0,0,0,1,0
2172,352,4.39,21278,0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.01,0.0,0.42,0.04,0.15,0.05,0.13,0.95,0.1399999999999999,0.27,0,0,1,1,0,1,0,0,0,0
1588,287,4.44,16079,0,0.0,0.0,0.0,0.0,0.0,0.21,0.08,0.26,0.0,0.03,0.04,0.63,0.0,0.58,0.95,0.0,0.02,0,0,1,0,0,1,0,0,0,0
1882,320,3.98,3519,0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.12,0.0,0.18,0.36,0.48,0.0,0.58,0.89,0.0,0.38,0,0,1,0,0,0,0,0,0,0
2193,320,4.28,6531,1,0.3,0.56999999999999,0.11,0.56999999999999,0.42,0.93999999999999,0.4499999999999999,0.3,0.1,0.05,0.58,0.3399999999999999,0.44,0.06,0.01,0.0,0.03,1,1,0,0,0,0,0,0,0,0
1016,272,3.69,3840,0,0.62,0.21,0.15,0.2,0.0,0.54,0.04,0.02,0.0,0.73,0.38,0.1,0.4,0.48,0.01,0.03,0.96,0,1,0,0,0,1,0,0,0,0
4696,572,4.11,3538,1,0.52,0.4499999999999999,0.02,0.08,0.01,0.8099999999999999,0.25,0.13,0.01,0.29,0.40999999999999,0.18,0.5,0.2,0.0,0.22,0.53,0,1,0,0,0,0,0,1,0,0
4065,544,3.75,1501,0,0.4,0.5499999999999999,0.04,0.0,0.01,0.6799999999999999,0.24,0.1399999999999999,0.0,0.5599999999999999,0.26,0.42,0.74,0.31,0.0699999999999999,0.13,0.3899999999999999,0,1,0,0,0,0,1,0,0,0
1285,374,4.05,95114,1,0.4,0.06,0.52,0.44,0.25,0.12,0.18,0.13,0.03,0.3,0.02,0.05,0.96,0.1,0.06,0.19,0.0699999999999999,0,1,0,1,0,0,0,0,0,0
4828,368,3.3,1033,0,0.54,0.25,0.2,0.04,0.0,0.36,0.02,0.0,0.0,0.70999999999999,0.22,0.0699999999999999,0.36,0.19,0.0,0.8699999999999999,0.89,0,1,0,1,0,0,1,0,0,0
5730,569,4.16,1273,1,0.6,0.08,0.32,0.2299999999999999,0.1699999999999999,0.32,0.2,0.08,0.02,0.2,0.02,0.05,0.97,0.1399999999999999,0.02,0.5,0.79,0,1,0,0,0,0,1,0,0,0
6300,326,3.58,7733,1,0.48,0.08,0.42,0.11,0.08,0.31,0.08,0.05,0.01,0.3399999999999999,0.1699999999999999,0.05,0.98999999999999,0.09,0.0,0.27,0.33,0,1,0,0,0,0,1,0,0,0
4031,215,3.7,17084,1,0.46999999999999,0.3399999999999999,0.18,0.02,0.05,0.37,0.31,0.15,0.04,0.1399999999999999,0.19,0.37,0.40999999999999,0.13,0.01,0.5599999999999999,0.32,0,1,0,0,0,0,1,0,0,0
4547,486,4.39,2217,1,0.67,0.25,0.0699999999999999,0.03,0.0,0.73,0.12,0.12,0.0,0.58,0.37,0.21,0.73,0.43,0.03,0.09,0.8500000000000001,0,1,1,0,0,1,0,0,0,0
2189,720,4.01,1784,0,0.13,0.8,0.03,0.2299999999999999,0.03,0.3,0.03,0.1399999999999999,0.08,0.08,0.18,0.86,0.1,0.77,0.18,0.2299999999999999,0.21,1,1,0,0,0,0,0,0,0,0
2228,589,4.01,2589,0,0.6,0.31,0.08,0.01,0.0,0.77,0.0699999999999999,0.06,0.01,0.5599999999999999,0.59,0.34999999999999,0.1,0.38,0.26,0.08,0.5499999999999999,1,1,1,0,0,0,0,0,0,0
2235,310,4.01,3385,0,0.5,0.32,0.16,0.05,0.06,0.81999999999999,0.64,0.56999999999999,0.02,0.22,0.44,0.24,0.21,0.1399999999999999,0.1699999999999999,0.01,0.12,0,1,1,0,0,0,0,1,0,0
6710,272,3.75,2951,0,0.32,0.31,0.3399999999999999,0.0,0.0,0.12,0.01,0.1,0.0,0.65,0.0699999999999999,0.1,0.93999999999999,0.1699999999999999,0.16,0.03,0.52,0,1,1,0,0,0,0,0,0,0
581,448,3.63,1595,0,0.46999999999999,0.05,0.46999999999999,0.01,0.0,0.29,0.03,0.0,0.0,0.8500000000000001,0.12,0.04,0.49,0.3399999999999999,0.0,0.7799999999999999,0.76,0,1,0,1,0,0,0,0,0,0
1096,208,3.34,3211,1,0.16,0.77,0.06,0.0,0.11,0.65,0.38,0.46999999999999,0.09,0.04,0.1399999999999999,0.76,0.19,0.1,0.03,0.1,0.0,0,1,0,0,0,0,0,1,0,0
332,264,4.66,3843,0,0.0,0.0,0.0,0.05,0.03,0.8500000000000001,0.6999999999999901,0.63,0.0,0.1,0.60999999999999,0.4,0.1,0.3,0.49,0.0,0.09,0,0,1,0,0,0,1,0,1,0
1908,1120,4.04,43495,0,0.63,0.21,0.1399999999999999,0.19,0.01,0.43,0.09,0.05,0.0,0.75,0.29,0.12,0.5599999999999999,0.29,0.0,0.58,0.95,0,1,0,1,0,0,0,0,0,0
3047,368,4.02,8435,1,0.62,0.15,0.21,0.19,0.16,0.1699999999999999,0.19,0.15,0.01,0.1699999999999999,0.02,0.04,0.97,0.0699999999999999,0.04,0.5,0.22,0,1,0,0,0,0,1,0,0,0
4226,392,3.77,8108,1,0.26,0.63,0.08,0.06,0.0699999999999999,0.6999999999999901,0.11,0.01,0.02,0.44,0.09,0.0699999999999999,0.24,0.16,0.01,0.18,0.5,0,1,0,0,0,1,0,1,0,0
1351,368,3.82,3908,0,0.58,0.26,0.1399999999999999,0.05,0.08,0.5599999999999999,0.2799999999999999,0.13,0.03,0.21,0.12,0.11,0.96,0.09,0.0,0.27,0.2799999999999999,0,1,0,0,0,1,1,0,0,0
1323,252,4.12,4851,0,0.3,0.66,0.02,0.09,0.01,0.89,0.4599999999999999,0.32,0.01,0.18,0.4499999999999999,0.62,0.03,0.37,0.06,0.01,0.3399999999999999,1,1,1,0,0,0,0,0,0,0
1200,491,3.31,7574,1,0.34999999999999,0.4599999999999999,0.12,0.11,0.06,0.37,0.05,0.0,0.01,0.38,0.02,0.01,0.4499999999999999,0.12,0.0,0.25,0.7799999999999999,0,1,0,0,0,1,0,1,0,0
3337,312,4.34,1386,0,0.0,0.0,0.0,0.01,0.0,0.60999999999999,0.2,0.38,0.0,0.0699999999999999,0.12,0.81999999999999,0.06,0.67,0.63,0.0699999999999999,0.11,1,0,1,0,0,1,0,0,0,0
1313,520,4.08,12693,1,0.6999999999999901,0.19,0.1,0.1399999999999999,0.01,0.63,0.21,0.18,0.0,0.4599999999999999,0.16,0.06,0.93999999999999,0.24,0.0,0.26,0.58,0,1,0,0,0,0,0,1,0,0
6021,326,3.8,1625,0,0.0,0.0,0.0,0.13,0.08,0.04,0.06,0.08,0.08,0.01,0.01,0.36,0.0,0.13,0.98999999999999,0.05,0.0,0,0,1,0,1,0,0,0,0,0
4245,201,3.76,1295,1,0.2,0.56999999999999,0.1699999999999999,0.13,0.75,0.4499999999999999,0.37,0.21,0.51,0.0,0.04,0.43,0.06,0.0,0.08,0.1,0.0,1,1,0,0,0,0,0,0,0,0
6316,240,3.71,8466,0,0.21,0.66,0.11,0.08,0.0,0.65,0.31,0.19,0.0,0.36,0.49,0.60999999999999,0.02,0.4599999999999999,0.11,0.04,0.66,1,1,0,0,0,0,0,0,0,0
5477,298,3.93,1169,1,0.32,0.53,0.1,0.3399999999999999,0.65,0.6799999999999999,0.5,0.12,0.0699999999999999,0.03,0.0699999999999999,0.13,0.06,0.06,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0
3350,27,3.91,1920,1,0.3399999999999999,0.40999999999999,0.21,0.5499999999999999,0.8099999999999999,0.08,0.22,0.3,0.16,0.11,0.0,0.05,0.2299999999999999,0.06,0.08,0.0,0.0,0,1,0,0,0,1,1,1,0,1
5255,368,4.05,1056,1,0.2299999999999999,0.73,0.03,0.15,0.0,0.56999999999999,0.06,0.06,0.0,0.3899999999999999,0.4499999999999999,0.48,0.66,0.36,0.06,0.0,0.63,0,1,1,0,0,0,0,0,0,0
871,406,3.77,20930,1,0.29,0.6,0.09,0.66,0.8699999999999999,0.53,0.38,0.1399999999999999,0.18,0.02,0.05,0.06,0.08,0.02,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0
4709,281,3.6,2561,0,0.53,0.27,0.18,0.11,0.0,0.19,0.01,0.0,0.0,0.32,0.21,0.34999999999999,0.1699999999999999,0.42,0.08,0.58,0.88,0,1,0,0,0,0,0,0,0,0
5764,416,4.24,3474,0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.03,0.0,0.09,0.56999999999999,0.33,0.09,0.5599999999999999,0.89,0.0,0.83,0,0,1,0,0,0,0,0,0,0
2279,297,3.88,1208,0,0.0,0.0,0.0,0.02,0.03,0.0,0.19,0.12,0.02,0.0,0.0,0.52,0.21,0.08,0.97,0.04,0.02,0,0,1,0,0,0,0,0,0,0
4882,752,4.25,3609,0,0.0,0.0,0.0,0.04,0.02,0.15,0.1399999999999999,0.44,0.02,0.04,0.05,0.44,0.13,0.2299999999999999,0.97,0.0,0.01,0,0,1,0,0,0,0,0,1,0
2037,272,3.94,2707,0,0.0,0.0,0.0,0.03,0.0,0.8099999999999999,0.15,0.05,0.0,0.27,0.43,0.64,0.04,0.24,0.03,0.02,0.29,0,0,1,0,0,0,0,0,1,0
1028,400,4.1,4761,0,0.65,0.1399999999999999,0.19,0.24,0.01,0.37,0.1399999999999999,0.09,0.01,0.34999999999999,0.0699999999999999,0.09,0.88,0.12,0.0,0.62,0.6999999999999901,0,1,0,0,0,0,1,0,0,0
4285,256,4.43,3783,0,0.0,0.0,0.0,0.08,0.01,0.2,0.32,0.4,0.0,0.02,0.02,0.67,0.0,0.4599999999999999,0.95,0.0,0.0,0,0,1,0,0,1,0,0,0,0
289,339,4.13,4528,1,0.49,0.33,0.16,0.8,0.92,0.2799999999999999,0.37,0.08,0.19,0.01,0.0,0.05,0.2299999999999999,0.01,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0
5606,440,3.75,20612,1,0.42,0.4499999999999999,0.12,0.32,0.70999999999999,0.56999999999999,0.18,0.08,0.12,0.11,0.12,0.09,0.1399999999999999,0.03,0.01,0.03,0.01,1,1,0,0,0,0,1,1,0,0
35,256,4.27,48443,1,0.2299999999999999,0.74,0.02,0.0699999999999999,0.01,0.89,0.4599999999999999,0.37,0.01,0.15,0.58,0.64,0.04,0.42,0.11,0.01,0.38,1,1,1,0,0,1,0,0,0,0
957,624,3.98,5671,0,0.02,0.12,0.05,0.03,0.12,0.40999999999999,0.29,0.58,0.18,0.0,0.05,0.81999999999999,0.1399999999999999,0.27,0.06,0.06,0.05,1,1,0,0,0,0,0,0,0,0
4566,316,4.15,24411,0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.31,0.64,0.2299999999999999,0.0699999999999999,0.2799999999999999,0.84,0.49,0.77,0,0,1,1,0,0,0,0,0,0
271,320,3.81,10201,0,0.34999999999999,0.12,0.51,0.88,0.52,0.1399999999999999,0.1399999999999999,0.03,0.02,0.0699999999999999,0.01,0.13,0.81999999999999,0.04,0.0,0.2299999999999999,0.04,0,1,0,0,0,0,0,0,0,0
2236,368,3.88,18267,0,0.11,0.86,0.01,0.29,0.03,0.8500000000000001,0.2299999999999999,0.0699999999999999,0.02,0.21,0.53,0.62,0.04,0.22,0.0,0.02,0.6,1,1,0,0,0,0,0,0,0,0
6176,444,3.66,4767,0,0.33,0.56999999999999,0.08,0.33,0.5499999999999999,0.5499999999999999,0.22,0.08,0.11,0.12,0.05,0.09,0.29,0.1,0.02,0.02,0.06,1,1,0,0,0,1,0,1,0,0
230,342,4.25,22947,0,0.54,0.21,0.2299999999999999,0.0,0.0,0.89,0.24,0.2,0.0,0.25,0.75,0.3399999999999999,0.18,0.24,0.32,0.2299999999999999,0.43,0,1,1,0,0,0,0,0,0,0
869,429,3.71,26182,1,0.65,0.16,0.18,0.02,0.0,0.31,0.0,0.0,0.0,0.6,0.31,0.18,0.16,0.2,0.01,0.89,0.86,0,1,0,1,0,0,0,0,0,0
644,426,4.45,1279,1,0.64,0.15,0.19,0.02,0.0,0.34999999999999,0.08,0.03,0.0,0.70999999999999,0.29,0.16,0.3,0.19,0.02,0.84,0.91,0,1,0,1,0,0,0,0,0,1
4118,354,3.78,1109,0,0.62,0.13,0.24,0.15,0.08,0.59,0.26,0.21,0.01,0.37,0.19,0.05,0.88,0.1699999999999999,0.0,0.40999999999999,0.11,0,1,1,0,0,0,0,0,0,0
6266,399,3.61,10826,1,0.49,0.18,0.32,0.03,0.02,0.32,0.08,0.03,0.0,0.3,0.08,0.0699999999999999,0.7799999999999999,0.15,0.0,0.6799999999999999,0.34999999999999,0,1,0,0,0,0,1,0,0,0
2387,104,4.35,1100,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0699999999999999,0.0,0.0,0.0,0.7799999999999999,0.0,0.63,0.8999999999999999,0.0,0.02,1,0,1,0,0,1,0,0,0,0
3721,518,4.49,4427,1,0.69,0.06,0.2299999999999999,0.1,0.01,0.63,0.2799999999999999,0.13,0.0,0.60999999999999,0.29,0.18,0.93,0.19,0.01,0.38,0.3899999999999999,0,1,0,0,0,0,0,0,0,0
377,200,4.25,1052,1,0.2799999999999999,0.64,0.0699999999999999,0.27,0.03,0.8,0.13,0.12,0.01,0.1399999999999999,0.56999999999999,0.49,0.05,0.19,0.01,0.40999999999999,0.65,1,1,0,0,0,0,0,0,0,1
6635,436,3.45,5553,1,0.33,0.5499999999999999,0.09,0.01,0.01,0.63,0.1399999999999999,0.0699999999999999,0.0,0.25,0.26,0.2,0.56999999999999,0.1,0.0,0.54,0.72,0,1,0,0,0,0,1,1,0,0
2238,152,3.82,6233,0,0.32,0.5499999999999999,0.11,0.0,0.0,0.37,0.02,0.0,0.0,0.69,0.31,0.22,0.08,0.29,0.08,0.33,0.93,1,1,0,0,0,0,0,0,0,0
1363,254,3.92,80671,0,0.6,0.2,0.18,0.0,0.0,0.37,0.0,0.0,0.0,0.6799999999999999,0.3,0.09,0.04,0.21,0.0,0.7799999999999999,0.97,0,1,0,1,0,0,0,0,0,0
1850,224,3.53,4213,0,0.0,0.0,0.0,0.13,0.02,0.54,0.05,0.03,0.05,0.1699999999999999,0.22,0.76,0.11,0.2799999999999999,0.0,0.38,0.3,1,1,0,0,0,1,0,0,0,0
446,514,4.13,7185,1,0.32,0.62,0.04,0.65,0.6999999999999901,0.74,0.43,0.2299999999999999,0.1699999999999999,0.03,0.11,0.1699999999999999,0.08,0.05,0.01,0.0,0.0,1,1,0,0,0,0,0,1,0,0
1015,240,3.87,35184,0,0.31,0.60999999999999,0.06,0.13,0.0,0.12,0.01,0.0,0.0,0.46999999999999,0.13,0.3899999999999999,0.09,0.5499999999999999,0.0,0.09,0.95,1,1,0,0,0,0,0,0,0,0
1728,224,4.03,1722,0,0.0,0.0,0.0,0.66,0.58,0.16,0.5,0.91,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0,1,0,0,0,0,0,0,0
5232,352,3.74,93836,1,0.53,0.1399999999999999,0.31,0.1399999999999999,0.08,0.22,0.1,0.05,0.02,0.29,0.08,0.05,0.89,0.0699999999999999,0.01,0.7799999999999999,0.52,0,1,1,0,0,0,1,0,0,0
525,252,3.62,10123,1,0.24,0.67,0.08,0.06,0.15,0.79,0.32,0.15,0.12,0.04,0.36,0.65,0.1399999999999999,0.04,0.03,0.0,0.01,0,1,1,0,0,0,0,0,0,0
2934,288,3.68,2570,0,0.38,0.59,0.02,0.2799999999999999,0.02,0.7799999999999999,0.0699999999999999,0.02,0.0,0.25,0.5,0.52,0.03,0.25,0.01,0.03,0.66,1,1,0,0,0,1,0,0,0,0
136,269,4.15,2603,1,0.11,0.8500000000000001,0.02,0.92,0.93999999999999,0.08,0.12,0.06,0.33,0.0,0.0,0.01,0.02,0.0,0.02,0.0,0.0,1,1,0,0,0,0,0,1,0,1
391,241,4.57,6719,0,0.0,0.0,0.0,0.05,0.0,0.86,0.1399999999999999,0.1699999999999999,0.0,0.2299999999999999,0.48,0.79,0.0,0.65,0.1699999999999999,0.0,0.3899999999999999,0,0,1,0,0,0,0,0,1,0
3647,368,3.51,1189,0,0.27,0.6,0.11,0.54,0.8699999999999999,0.49,0.38,0.05,0.12,0.04,0.03,0.1399999999999999,0.04,0.04,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0
4227,352,3.45,1294,0,0.4599999999999999,0.4,0.13,0.01,0.01,0.4599999999999999,0.0699999999999999,0.02,0.02,0.43,0.2,0.12,0.12,0.0699999999999999,0.03,0.91,0.6999999999999901,0,1,1,0,0,1,0,0,0,0
2789,112,3.26,1176,0,0.3399999999999999,0.43,0.19,0.04,0.0,0.33,0.01,0.02,0.01,0.4599999999999999,0.49,0.51,0.03,0.4499999999999999,0.1,0.09,0.69,1,1,0,0,0,0,0,0,0,1
6535,464,3.83,5674,1,0.58,0.1699999999999999,0.24,0.02,0.02,0.53,0.11,0.03,0.0,0.51,0.25,0.03,0.81999999999999,0.1399999999999999,0.0,0.43,0.8500000000000001,0,1,0,0,0,0,1,0,0,0
6110,268,3.91,2854,1,0.44,0.09,0.4599999999999999,0.11,0.08,0.6799999999999999,0.2,0.05,0.03,0.33,0.09,0.01,0.88,0.12,0.0,0.12,0.44,0,1,0,0,0,0,0,1,0,0
5683,309,3.35,2468,0,0.37,0.53,0.08,0.54,0.86,0.4599999999999999,0.37,0.15,0.13,0.03,0.02,0.1,0.05,0.02,0.0,0.0,0.0,1,1,0,0,0,1,1,1,0,0
2062,432,3.92,2578,0,0.5499999999999999,0.19,0.24,0.0,0.0,0.58,0.02,0.0,0.0,0.64,0.38,0.0699999999999999,0.31,0.12,0.0,0.93999999999999,0.8699999999999999,0,1,0,0,0,0,1,0,0,0
1199,272,3.66,1349,0,0.49,0.4,0.06,0.04,0.01,0.43,0.12,0.13,0.0,0.0699999999999999,0.19,0.70999999999999,0.21,0.64,0.13,0.37,0.1,1,1,0,0,0,1,0,0,0,0
1447,768,4.15,32133,1,0.53,0.06,0.4,0.29,0.5,0.38,0.43,0.37,0.18,0.08,0.1,0.2,0.96,0.08,0.0,0.21,0.06,1,1,0,0,0,0,1,0,0,0
1094,304,4.03,3530,0,0.18,0.7799999999999999,0.02,0.49,0.74,0.56999999999999,0.52,0.2799999999999999,0.15,0.02,0.03,0.32,0.16,0.02,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0
6044,402,3.55,7400,1,0.43,0.40999999999999,0.1399999999999999,0.1,0.0,0.0699999999999999,0.0,0.0,0.0,0.44,0.09,0.04,0.72,0.1699999999999999,0.0,0.2299999999999999,0.96,0,1,0,0,0,0,0,0,0,0
3308,312,3.77,7056,0,0.4499999999999999,0.3399999999999999,0.19,0.38,0.09,0.12,0.0,0.0,0.01,0.4499999999999999,0.02,0.01,0.1,0.06,0.0,0.8500000000000001,0.5599999999999999,0,1,0,1,0,0,0,0,0,0
1246,849,4.31,32681,0,0.60999999999999,0.11,0.27,0.1,0.01,0.56999999999999,0.13,0.0699999999999999,0.01,0.63,0.24,0.27,0.76,0.21,0.2299999999999999,0.59,0.38,0,1,0,1,0,0,0,0,0,0
4501,944,4.45,1837,0,0.4599999999999999,0.46999999999999,0.06,0.03,0.0,0.88,0.24,0.2299999999999999,0.01,0.3399999999999999,0.66,0.65,0.25,0.5,0.44,0.0699999999999999,0.5,0,1,1,0,0,0,0,0,0,0
5364,368,3.82,5907,1,0.64,0.1,0.24,0.18,0.05,0.3399999999999999,0.04,0.01,0.02,0.4,0.04,0.0,0.86,0.12,0.0,0.44,0.62,0,1,0,0,0,0,0,1,0,0
387,224,3.95,8574,0,0.0,0.0,0.0,0.75,0.46999999999999,0.65,0.5599999999999999,0.44,0.13,0.0,0.1,0.8,0.1,0.05,0.01,0.03,0.02,1,0,1,0,0,0,0,0,1,0
4107,298,3.7,9143,0,0.58,0.21,0.19,0.03,0.0,0.42,0.08,0.02,0.0,0.53,0.2,0.12,0.64,0.19,0.0,0.46999999999999,0.88,0,1,0,0,0,1,0,0,0,0
243,384,3.92,12165,1,0.54,0.09,0.34999999999999,0.6799999999999999,0.15,0.13,0.01,0.0,0.01,0.33,0.05,0.05,0.34999999999999,0.08,0.03,0.93,0.43,0,1,0,1,0,0,0,0,0,0
5801,304,3.7,8549,0,0.3,0.60999999999999,0.0699999999999999,0.3899999999999999,0.53,0.52,0.46999999999999,0.26,0.08,0.03,0.03,0.33,0.05,0.0699999999999999,0.05,0.0,0.0,1,1,0,0,0,0,1,1,0,0
4827,299,3.57,1508,0,0.38,0.53,0.08,0.37,0.76,0.5599999999999999,0.31,0.09,0.13,0.04,0.01,0.1,0.04,0.02,0.0,0.0,0.0,1,1,0,0,0,1,0,1,0,0
