,index_0,pages,stars,reviews,series,mix,character,plot,funny,lighthearted,emotional,hopeful,inspiring,relaxing,tense,sad,reflective,adventurous,challenging,informative,mysterious,dark,author_count,author_stars,Fiction,Nonfiction,Literary,Fantasy,Crime,Social,Children,Romans,Realism,Crime_mix,Fantasy_adventurous,Fantasy_author_stars,Fantasy_inspiring,Fantasy_mix,Fiction_adventurous,Fiction_author_stars,Fiction_challenging,Fiction_character,Fiction_dark,Fiction_emotional,Fiction_hopeful,Fiction_inspiring,Fiction_mix,Fiction_mysterious,Fiction_plot,Fiction_reflective,Fiction_sad,Fiction_tense,Literary_author_stars,Literary_emotional,Literary_inspiring,Literary_mix,Literary_mysterious,Literary_sad,Nonfiction_author_stars,Nonfiction_challenging,Nonfiction_hopeful,Romans_author_stars,Social_author_stars,series_adventurous,series_author_stars,series_emotional,series_mix
5777,5777,318,4.16,5276,0,0.36,0.5599999999999999,0.06,0.0,0.0,0.42,0.02,0.01,0.0,0.5599999999999999,0.43,0.0699999999999999,0.83,0.13,0.0,0.37,0.92,4,3.693333333333333,1,0,0,1,0,0,0,0,0,0.0,0.83,3.693333333333333,0.01,0.36,0.83,3.693333333333333,0.13,0.5599999999999999,0.92,0.42,0.02,0.01,0.36,0.37,0.06,0.0699999999999999,0.43,0.5599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5778,5778,264,3.99,7476,0,0.27,0.06,0.64,0.83,0.66,0.04,0.1,0.03,0.05,0.11,0.0,0.02,0.93,0.02,0.03,0.1,0.02,9,3.9825,1,0,0,1,0,0,0,0,0,0.0,0.93,3.9825,0.03,0.27,0.93,3.9825,0.02,0.06,0.02,0.04,0.1,0.03,0.27,0.1,0.64,0.02,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5779,5779,213,3.64,3117,1,0.3,0.08,0.59,0.04,0.0699999999999999,0.11,0.0,0.01,0.05,0.24,0.19,0.13,0.32,0.11,0.01,0.93,0.3899999999999999,42,3.769268292682928,1,0,1,0,1,0,0,0,0,0.3,0.0,0.0,0.0,0.0,0.32,3.769268292682928,0.11,0.08,0.3899999999999999,0.11,0.0,0.01,0.3,0.93,0.59,0.13,0.19,0.24,3.769268292682928,0.11,0.01,0.3,0.93,0.19,0.0,0.0,0.0,0.0,0.0,0.32,3.769268292682928,0.11,0.3
5780,5780,364,3.82,1163,0,0.0,0.0,0.0,0.02,0.0,0.05,0.3,0.32,0.0,0.0,0.01,0.6,0.0699999999999999,0.42,0.96,0.03,0.03,1,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.3,0.0,0.0,0.0,0.0,0.0,0.0
5781,5781,368,3.09,1392,0,0.48,0.15,0.3399999999999999,0.60999999999999,0.52,0.24,0.2299999999999999,0.25,0.03,0.2,0.03,0.1699999999999999,0.05,0.2,0.1,0.02,0.03,2,3.4700000000000006,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.05,3.4700000000000006,0.2,0.15,0.03,0.24,0.2299999999999999,0.25,0.48,0.02,0.3399999999999999,0.1699999999999999,0.03,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4700000000000006,0.0,0.0,0.0,0.0,0.0
5782,5782,416,3.8,2484,1,0.3899999999999999,0.1,0.5,0.01,0.01,0.19,0.02,0.0,0.0,0.65,0.1399999999999999,0.04,0.19,0.11,0.13,0.91,0.8,2,3.79,1,0,0,0,1,0,0,0,0,0.3899999999999999,0.0,0.0,0.0,0.0,0.19,3.79,0.11,0.1,0.8,0.19,0.02,0.0,0.3899999999999999,0.91,0.5,0.04,0.1399999999999999,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,3.79,0.19,0.3899999999999999
5783,5783,1030,4.17,1076,0,0.08,0.8500000000000001,0.01,0.44,0.02,0.5499999999999999,0.11,0.1,0.06,0.12,0.22,0.8099999999999999,0.11,0.77,0.08,0.02,0.21,1,0.0,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.77,0.8500000000000001,0.21,0.5499999999999999,0.11,0.1,0.08,0.02,0.01,0.8099999999999999,0.22,0.12,0.0,0.5499999999999999,0.1,0.08,0.02,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5784,5784,268,3.94,2391,1,0.42,0.38,0.18,0.37,0.0,0.1399999999999999,0.0,0.05,0.01,0.5599999999999999,0.0699999999999999,0.0699999999999999,0.13,0.0699999999999999,0.02,0.51,0.91,1,0.0,1,0,0,0,1,0,0,0,0,0.42,0.0,0.0,0.0,0.0,0.13,0.0,0.0699999999999999,0.38,0.91,0.1399999999999999,0.0,0.05,0.42,0.51,0.18,0.0699999999999999,0.0699999999999999,0.5599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.1399999999999999,0.42
5785,5785,401,3.77,13477,1,0.62,0.15,0.21,0.13,0.03,0.3899999999999999,0.1,0.03,0.01,0.38,0.04,0.04,0.77,0.16,0.01,0.6999999999999901,0.69,10,3.971111111111111,1,0,0,1,0,0,0,1,0,0.0,0.77,3.971111111111111,0.03,0.62,0.77,3.971111111111111,0.16,0.15,0.69,0.3899999999999999,0.1,0.03,0.62,0.6999999999999901,0.21,0.04,0.04,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.971111111111111,0.0,0.77,3.971111111111111,0.3899999999999999,0.62
5786,5786,544,4.0,2414,1,0.0,0.0,0.0,0.15,0.04,0.77,0.5,0.31,0.02,0.11,0.15,0.52,0.93999999999999,0.25,0.0,0.08,0.21,2,3.98,1,0,0,1,0,0,1,0,0,0.0,0.93999999999999,3.98,0.31,0.0,0.93999999999999,3.98,0.25,0.0,0.21,0.77,0.5,0.31,0.0,0.08,0.0,0.52,0.15,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93999999999999,3.98,0.77,0.0
5787,5787,342,4.13,1110,0,0.4,0.46999999999999,0.11,0.0,0.01,0.91,0.05,0.0699999999999999,0.0,0.26,0.70999999999999,0.58,0.0699999999999999,0.29,0.05,0.11,0.3,6,3.98,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0699999999999999,3.98,0.29,0.46999999999999,0.3,0.91,0.05,0.0699999999999999,0.4,0.11,0.11,0.58,0.70999999999999,0.26,3.98,0.91,0.0699999999999999,0.4,0.11,0.70999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5788,5788,221,3.7,2500,0,0.2299999999999999,0.72,0.02,0.1,0.11,0.92,0.40999999999999,0.27,0.02,0.15,0.4599999999999999,0.49,0.12,0.15,0.0,0.05,0.19,3,3.66,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.12,3.66,0.15,0.72,0.19,0.92,0.40999999999999,0.27,0.2299999999999999,0.05,0.02,0.49,0.4599999999999999,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5789,5789,312,3.49,2327,1,0.26,0.60999999999999,0.11,0.44,0.7799999999999999,0.5,0.12,0.0699999999999999,0.12,0.04,0.04,0.04,0.08,0.05,0.01,0.02,0.01,2,3.99,1,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.08,3.99,0.05,0.60999999999999,0.01,0.5,0.12,0.0699999999999999,0.26,0.02,0.11,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,3.99,0.05,0.12,3.99,0.0,0.08,3.99,0.5,0.26
5790,5790,384,4.59,7845,0,0.5,0.44,0.04,0.04,0.0,0.93,0.43,0.2299999999999999,0.0,0.36,0.70999999999999,0.51,0.01,0.44,0.04,0.01,0.42,5,4.245,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.01,4.245,0.44,0.44,0.42,0.93,0.43,0.2299999999999999,0.5,0.01,0.04,0.51,0.70999999999999,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5791,5791,426,4.34,19883,0,0.0,0.0,0.0,0.02,0.0,0.09,0.04,0.2,0.0,0.02,0.1699999999999999,0.46999999999999,0.0,0.43,0.98,0.0,0.04,2,4.34,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.43,0.04,0.0,4.34,0.0,0.0,0.0,0.0
5792,5792,531,4.28,91899,0,0.32,0.65,0.02,0.19,0.05,0.8999999999999999,0.36,0.33,0.03,0.09,0.53,0.64,0.1699999999999999,0.16,0.08,0.01,0.13,4,4.05,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.1699999999999999,4.05,0.16,0.65,0.13,0.8999999999999999,0.36,0.33,0.32,0.01,0.02,0.64,0.53,0.09,4.05,0.8999999999999999,0.33,0.32,0.01,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5793,5793,416,3.9,3309,0,0.4,0.54,0.04,0.0,0.0,0.73,0.0699999999999999,0.04,0.0,0.32,0.48,0.37,0.09,0.42,0.1,0.4499999999999999,0.6799999999999999,1,0.0,1,0,1,1,0,0,0,0,0,0.0,0.09,0.0,0.04,0.4,0.09,0.0,0.42,0.54,0.6799999999999999,0.73,0.0699999999999999,0.04,0.4,0.4499999999999999,0.04,0.37,0.48,0.32,0.0,0.73,0.04,0.4,0.4499999999999999,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5794,5794,160,3.86,4976,0,0.25,0.67,0.06,0.0,0.0,0.40999999999999,0.08,0.05,0.0,0.1699999999999999,0.31,0.33,0.46999999999999,0.16,0.0,0.64,0.62,10,3.928888888888889,1,0,0,1,0,0,0,0,0,0.0,0.46999999999999,3.928888888888889,0.05,0.25,0.46999999999999,3.928888888888889,0.16,0.67,0.62,0.40999999999999,0.08,0.05,0.25,0.64,0.06,0.33,0.31,0.1699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5795,5795,320,3.46,4257,1,0.2,0.74,0.04,0.46999999999999,0.67,0.5,0.31,0.08,0.1,0.05,0.03,0.21,0.1399999999999999,0.06,0.0,0.0,0.02,8,3.867142857142857,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.1399999999999999,3.867142857142857,0.06,0.74,0.02,0.5,0.31,0.08,0.2,0.0,0.04,0.21,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.867142857142857,0.0,0.1399999999999999,3.867142857142857,0.5,0.2
5796,5796,422,3.74,18789,1,0.53,0.3399999999999999,0.1,0.13,0.03,0.49,0.0699999999999999,0.01,0.01,0.3399999999999999,0.1,0.02,0.6,0.1,0.0,0.62,0.8099999999999999,3,3.745,1,0,0,1,0,0,0,1,0,0.0,0.6,3.745,0.01,0.53,0.6,3.745,0.1,0.3399999999999999,0.8099999999999999,0.49,0.0699999999999999,0.01,0.53,0.62,0.1,0.02,0.1,0.3399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.745,0.0,0.6,3.745,0.49,0.53
5797,5797,336,3.68,9906,0,0.54,0.21,0.24,0.12,0.06,0.4,0.02,0.0,0.0,0.29,0.18,0.1399999999999999,0.31,0.09,0.0,0.91,0.5599999999999999,5,3.6525,1,0,0,1,1,0,0,0,0,0.54,0.31,3.6525,0.0,0.54,0.31,3.6525,0.09,0.21,0.5599999999999999,0.4,0.02,0.0,0.54,0.91,0.24,0.1399999999999999,0.18,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5798,5798,325,3.81,4540,0,0.44,0.2,0.34999999999999,0.0,0.0,0.15,0.02,0.0,0.0,0.6999999999999901,0.09,0.01,0.1,0.1,0.0,0.8999999999999999,0.6999999999999901,10,3.8922222222222222,1,0,0,0,1,0,0,0,0,0.44,0.0,0.0,0.0,0.0,0.1,3.8922222222222222,0.1,0.2,0.6999999999999901,0.15,0.02,0.0,0.44,0.8999999999999999,0.34999999999999,0.01,0.09,0.6999999999999901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5799,5799,228,3.68,7273,0,0.0699999999999999,0.8699999999999999,0.04,0.2799999999999999,0.63,0.63,0.52,0.25,0.1399999999999999,0.01,0.05,0.4,0.0699999999999999,0.03,0.0,0.0,0.01,6,3.966,1,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0699999999999999,3.966,0.03,0.8699999999999999,0.01,0.63,0.52,0.25,0.0699999999999999,0.0,0.04,0.4,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.966,0.0,0.0,0.0,0.0,0.0
5800,5800,256,4.4,1870,0,0.0,0.0,0.0,0.0,0.0,0.15,0.27,0.3899999999999999,0.0,0.0,0.06,0.52,0.0,0.58,0.97,0.0,0.01,1,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.27,0.0,0.0,0.0,0.0,0.0,0.0
5801,5801,304,3.7,8549,0,0.3,0.60999999999999,0.0699999999999999,0.3899999999999999,0.53,0.52,0.46999999999999,0.26,0.08,0.03,0.03,0.33,0.05,0.0699999999999999,0.05,0.0,0.0,2,3.9300000000000006,1,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.05,3.9300000000000006,0.0699999999999999,0.60999999999999,0.0,0.52,0.46999999999999,0.26,0.3,0.0,0.0699999999999999,0.33,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9300000000000006,0.0,0.0,0.0,0.0,0.0
5802,5802,384,3.8,7132,0,0.62,0.13,0.2299999999999999,0.02,0.02,0.3,0.1,0.03,0.01,0.27,0.08,0.16,0.59,0.08,0.05,0.8999999999999999,0.33,1,0.0,1,0,1,1,1,0,0,0,0,0.62,0.59,0.0,0.03,0.62,0.59,0.0,0.08,0.13,0.33,0.3,0.1,0.03,0.62,0.8999999999999999,0.2299999999999999,0.16,0.08,0.27,0.0,0.3,0.03,0.62,0.8999999999999999,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5803,5803,448,4.33,3220,1,0.66,0.05,0.27,0.03,0.01,0.5499999999999999,0.15,0.05,0.02,0.66,0.1,0.1699999999999999,0.4599999999999999,0.1399999999999999,0.03,0.92,0.36,4,4.123333333333333,1,0,0,0,1,0,0,0,0,0.66,0.0,0.0,0.0,0.0,0.4599999999999999,4.123333333333333,0.1399999999999999,0.05,0.36,0.5499999999999999,0.15,0.05,0.66,0.92,0.27,0.1699999999999999,0.1,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4599999999999999,4.123333333333333,0.5499999999999999,0.66
5804,5804,262,3.82,1005,0,0.33,0.6,0.06,0.31,0.22,0.77,0.48,0.4,0.05,0.05,0.25,0.31,0.11,0.2,0.11,0.0,0.05,1,0.0,1,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.2,0.6,0.05,0.77,0.48,0.4,0.33,0.0,0.06,0.31,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5805,5805,374,4.0,1423,1,0.56999999999999,0.29,0.11,0.8699999999999999,0.67,0.12,0.18,0.1399999999999999,0.09,0.06,0.0,0.09,0.74,0.06,0.0,0.38,0.02,3,3.8,1,0,0,1,0,0,0,1,0,0.0,0.74,3.8,0.1399999999999999,0.56999999999999,0.74,3.8,0.06,0.29,0.02,0.12,0.18,0.1399999999999999,0.56999999999999,0.38,0.11,0.09,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.74,3.8,0.12,0.56999999999999
5806,5806,390,3.54,1234,1,0.67,0.1,0.21,0.02,0.01,0.3899999999999999,0.05,0.04,0.0,0.49,0.13,0.08,0.5499999999999999,0.1399999999999999,0.01,0.84,0.7799999999999999,1,0.0,1,0,0,1,1,0,1,0,0,0.67,0.5499999999999999,0.0,0.04,0.67,0.5499999999999999,0.0,0.1399999999999999,0.1,0.7799999999999999,0.3899999999999999,0.05,0.04,0.67,0.84,0.21,0.08,0.13,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499999999999999,0.0,0.3899999999999999,0.67
5807,5807,296,3.85,2595,1,0.43,0.05,0.5,0.88,0.73,0.12,0.21,0.03,0.08,0.08,0.01,0.05,0.8099999999999999,0.01,0.0,0.18,0.0,6,3.99,1,0,0,1,0,0,1,0,0,0.0,0.8099999999999999,3.99,0.03,0.43,0.8099999999999999,3.99,0.01,0.05,0.0,0.12,0.21,0.03,0.43,0.18,0.5,0.05,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8099999999999999,3.99,0.12,0.43
5808,5808,392,3.5,31615,1,0.42,0.43,0.12,0.0699999999999999,0.13,0.69,0.2299999999999999,0.02,0.05,0.22,0.33,0.09,0.48,0.05,0.0,0.51,0.2,10,4.067777777777778,1,0,0,1,0,0,1,1,0,0.0,0.48,4.067777777777778,0.02,0.42,0.48,4.067777777777778,0.05,0.43,0.2,0.69,0.2299999999999999,0.02,0.42,0.51,0.12,0.09,0.33,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.067777777777778,0.0,0.48,4.067777777777778,0.69,0.42
